fold,entry_timestamp,exit_timestamp,position_direction,entry_price,exit_price,pnl,return_pct
1,2024-11-08 12:00:00+00:00,2024-11-08 15:00:00+00:00,1,2918.145360352688,2920.0083238146967,1.8629634620087927,0.06384066699760549
1,2024-11-08 17:00:00+00:00,2024-11-08 19:00:00+00:00,1,2914.405238260704,2961.5318759465945,47.12663768589027,1.617024189608407
1,2024-11-08 20:00:00+00:00,2024-11-09 01:00:00+00:00,1,2953.0930858222305,2980.3644646359435,27.271378813713,0.9234852414454098
1,2024-11-09 02:00:00+00:00,2024-11-09 05:00:00+00:00,1,2985.7352098516467,2975.762224338536,-9.97298551311087,-0.33402109739015806
1,2024-11-09 07:00:00+00:00,2024-11-09 10:00:00+00:00,1,3039.3927940455224,3045.833277996888,6.440483951365422,0.2119003494376548
1,2024-11-09 11:00:00+00:00,2024-11-09 17:00:00+00:00,1,3053.581011036097,3029.466610578713,-24.114400457384363,-0.7897088818089704
1,2024-11-09 18:00:00+00:00,2024-11-09 21:00:00+00:00,1,3035.348518973598,3086.5503500092545,51.201831035656596,1.6868517969386376
1,2024-11-09 22:00:00+00:00,2024-11-10 00:00:00+00:00,1,3077.8068033451573,3128.107826675999,50.30102333084187,1.634313865190351
1,2024-11-10 03:00:00+00:00,2024-11-10 05:00:00+00:00,1,3129.491859724158,3175.2139891336888,45.72212940953068,1.4610080952107252
1,2024-11-10 07:00:00+00:00,2024-11-10 09:00:00+00:00,1,3182.122821427057,3182.0788926340992,-0.04392879295755847,-0.001380487034052802
1,2024-11-10 10:00:00+00:00,2024-11-10 12:00:00+00:00,1,3188.740074507822,3225.948097468932,37.20802296110969,1.1668565669107567
1,2024-11-10 13:00:00+00:00,2024-11-10 15:00:00+00:00,1,3194.1593557462834,3193.4828461722423,-0.6765095740411198,-0.021179581188524033
1,2024-11-10 17:00:00+00:00,2024-11-10 19:00:00+00:00,1,3213.953754837161,3219.759495390895,5.8057405537342675,0.1806416954505341
1,2024-11-10 20:00:00+00:00,2024-11-10 22:00:00+00:00,1,3162.7909965185663,3177.850804050949,15.05980753238282,0.47615563434193486
1,2024-11-11 03:00:00+00:00,2024-11-11 05:00:00+00:00,1,3200.881020581953,3180.710138003019,-20.170882578934197,-0.6301665838009507
1,2024-11-11 10:00:00+00:00,2024-11-11 12:00:00+00:00,1,3175.1674031447287,3199.713968906289,24.546565761560487,0.7730794205448532
1,2024-11-11 14:00:00+00:00,2024-11-11 16:00:00+00:00,1,3155.038634768445,3242.34478069855,87.30614593010523,2.767197363860907
1,2024-11-11 19:00:00+00:00,2024-11-11 22:00:00+00:00,1,3325.2454490915698,3329.36630833384,4.120859242270399,0.12392646814676223
1,2024-11-11 23:00:00+00:00,2024-11-12 01:00:00+00:00,1,3348.6572418896485,3334.9602394084213,-13.697002481227173,-0.4090296943469185
1,2024-11-12 11:00:00+00:00,2024-11-12 13:00:00+00:00,1,3279.1449684346926,3252.082745670999,-27.062222763693626,-0.8252829022259323
1,2024-11-12 14:00:00+00:00,2024-11-12 16:00:00+00:00,1,3266.655913372899,3268.776829340737,2.1209159678383003,0.06492621274116761
1,2024-11-12 20:00:00+00:00,2024-11-12 22:00:00+00:00,1,3278.676584556283,3281.161935874181,2.4853513178977664,0.0758034912502481
1,2024-11-13 06:00:00+00:00,2024-11-13 08:00:00+00:00,1,3139.522736461532,3160.951608818073,21.428872356540978,0.682551908532858
1,2024-11-13 15:00:00+00:00,2024-11-13 17:00:00+00:00,1,3310.296107411977,3294.592836021446,-15.703271390530972,-0.4743766382520942
1,2024-11-13 22:00:00+00:00,2024-11-14 06:00:00+00:00,1,3151.2394839154526,3225.1435663054685,73.9040823900159,2.345238524943505
1,2024-11-14 13:00:00+00:00,2024-11-14 17:00:00+00:00,1,3184.5751368344263,3169.744867361368,-14.830269473058252,-0.46569067570502165
1,2024-11-14 18:00:00+00:00,2024-11-14 20:00:00+00:00,1,3129.0453521890267,3137.9980136616427,8.952661472616,0.28611478789697387
1,2024-11-14 21:00:00+00:00,2024-11-14 23:00:00+00:00,1,3100.6213799449843,3091.9837837159034,-8.637596229080827,-0.2785762971560857
1,2024-11-15 01:00:00+00:00,2024-11-15 04:00:00+00:00,1,3066.722332496284,3079.555210948418,12.832878452134082,0.41845583201816083
1,2024-11-15 06:00:00+00:00,2024-11-15 08:00:00+00:00,1,3059.487674739796,3042.6599124160343,-16.827762323761817,-0.550018961105736
1,2024-11-15 09:00:00+00:00,2024-11-15 12:00:00+00:00,1,3071.5403480569694,3101.640269824129,30.099921767159685,0.979961789732009
1,2024-11-15 13:00:00+00:00,2024-11-15 18:00:00+00:00,1,3100.9602822745496,3036.134559045932,-64.82572322861779,-2.0905047897313955
1,2024-11-15 20:00:00+00:00,2024-11-15 22:00:00+00:00,1,3041.7725392434304,3092.664219788544,50.89168054511356,1.6730929051575805
