date,strategy_returns,buyhold_returns
2024-11-08 12:00:00+00:00,-0.0009990009990008548,-0.0009990009990008548
2024-11-08 13:00:00+00:00,0.006276630844424863,0.006276630844424863
2024-11-08 14:00:00+00:00,0.004238840805009377,0.004238840805009377
2024-11-08 15:00:00+00:00,-0.010790554169035063,-0.009800354523558654
2024-11-08 16:00:00+00:00,0.0,0.005970297939064971
2024-11-08 17:00:00+00:00,-0.0009990009990009721,-0.007842336300620817
2024-11-08 18:00:00+00:00,0.0035607810887466544,0.003560781088746587
2024-11-08 19:00:00+00:00,0.011552155867294833,0.01256472058788278
2024-11-08 20:00:00+00:00,-0.0009990009990009355,-0.0028494679368145834
2024-11-08 21:00:00+00:00,-0.004603837896249149,-0.004603837896249141
2024-11-08 22:00:00+00:00,0.0016165965453811327,0.001616596545381124
2024-11-08 23:00:00+00:00,0.006274209738393902,0.006274209738393862
2024-11-09 00:00:00+00:00,0.00028811725758689545,0.00028811725758696386
2024-11-09 01:00:00+00:00,0.0046592847679386516,0.005664949717656297
2024-11-09 02:00:00+00:00,-0.0009990009990010046,0.0018020430988996952
2024-11-09 03:00:00+00:00,-0.0023069243149763533,-0.002306924314976342
2024-11-09 04:00:00+00:00,-0.0034624083678553696,-0.00346240836785534
2024-11-09 05:00:00+00:00,0.0014327288512975597,0.0024351640153127572
2024-11-09 06:00:00+00:00,0.0,0.022734244206146604
2024-11-09 07:00:00+00:00,-0.0009990009990008355,-0.0013212581310895976
2024-11-09 08:00:00+00:00,-0.0018178756362460559,-0.00181787563624608
2024-11-09 09:00:00+00:00,-0.0015461473761751701,-0.0015461473761750443
2024-11-09 10:00:00+00:00,0.004493199396776465,0.005498698094871289
2024-11-09 11:00:00+00:00,-0.0009990009990008643,0.0025437154079243035
2024-11-09 12:00:00+00:00,0.0007001877540490232,0.0007001877540489468
2024-11-09 13:00:00+00:00,-0.00684604720442955,-0.006846047204429544
2024-11-09 14:00:00+00:00,0.0038824638514126553,0.0038824638514128153
2024-11-09 15:00:00+00:00,-0.0021527611263233485,-0.0021527611263233637
2024-11-09 16:00:00+00:00,0.0009207055904393613,0.0009207055904393016
2024-11-09 17:00:00+00:00,-0.005384886278888925,-0.004389275554443279
2024-11-09 18:00:00+00:00,-0.0009990009990009036,0.0019415656783757869
2024-11-09 19:00:00+00:00,0.0048663701975742105,0.005872242440014205
2024-11-09 20:00:00+00:00,-0.0009990009990009216,0.006643725364157636
2024-11-09 21:00:00+00:00,0.0032557916773475397,0.004260051729076747
2024-11-09 22:00:00+00:00,-0.0009990009990010079,-0.0028327892542143553
2024-11-09 23:00:00+00:00,0.017120821786831917,0.018138960747579647
2024-11-10 00:00:00+00:00,0.0,-0.0017638280872361736
2024-11-10 01:00:00+00:00,0.0,-0.0029165888766122493
2024-11-10 02:00:00+00:00,0.0,0.0021962090820447223
2024-11-10 03:00:00+00:00,-0.0009990009990008203,0.0011700861912382256
2024-11-10 04:00:00+00:00,0.0023064489521782937,0.0023064489521782794
2024-11-10 05:00:00+00:00,0.011263044282293501,0.012275319601895412
2024-11-10 06:00:00+00:00,0.0,0.0009504916221857799
2024-11-10 07:00:00+00:00,-0.0009990009990008724,0.0012242083000397043
2024-11-10 08:00:00+00:00,0.0025423839466666843,0.0025423839466666006
2024-11-10 09:00:00+00:00,-0.0035471567776889134,-0.002549706484173129
2024-11-10 10:00:00+00:00,-0.0009990009990008507,0.0020933427795088257
2024-11-10 11:00:00+00:00,0.003927359733611752,0.003927359733611599
2024-11-10 12:00:00+00:00,0.006703211447103665,0.007710922369473216
2024-11-10 13:00:00+00:00,-0.0009990009990008693,-0.009854077239367258
2024-11-10 14:00:00+00:00,0.0017266910239485207,0.0027294204443930044
2024-11-10 15:00:00+00:00,0.0,-0.0029332102921391175
2024-11-10 16:00:00+00:00,0.0,0.006411028888452119
2024-11-10 17:00:00+00:00,-0.0009990009990008698,-8.096303678946521e-07
2024-11-10 18:00:00+00:00,-0.001150887558932016,-0.00015103859752977147
2024-11-10 19:00:00+00:00,0.0,0.0019577512480378322
2024-11-10 20:00:00+00:00,-0.0009990009990007882,-0.01769340193075895
2024-11-10 21:00:00+00:00,-0.014409091734881427,-0.013422514249130579
2024-11-10 22:00:00+00:00,0.0,0.018431467223996495
2024-11-10 23:00:00+00:00,0.0,-0.0006972645937158196
2024-11-11 00:00:00+00:00,0.0,0.002752873881226979
2024-11-11 01:00:00+00:00,0.0,0.004071601306185434
2024-11-11 02:00:00+00:00,0.0,0.00015490740894133338
2024-11-11 03:00:00+00:00,-0.0009990009990008821,0.0009516087668923528
2024-11-11 04:00:00+00:00,-0.001345442235227441,-0.0013454422352274184
2024-11-11 05:00:00+00:00,-0.005957937998361947,-0.0049629008992611075
2024-11-11 06:00:00+00:00,0.0,-0.01335627709640562
2024-11-11 07:00:00+00:00,0.0,0.0013599233575060574
2024-11-11 08:00:00+00:00,0.0,0.0004374247532182184
2024-11-11 09:00:00+00:00,0.0,0.0020982915606179843
2024-11-11 10:00:00+00:00,-0.0009990009990009144,0.007840298672682988
2024-11-11 11:00:00+00:00,0.004290322825156517,0.005295618443600212
2024-11-11 12:00:00+00:00,0.0,0.002422347931465749
2024-11-11 13:00:00+00:00,0.0,-0.006640084702721878
2024-11-11 14:00:00+00:00,-0.0009990009990008624,-0.007371150292987833
2024-11-11 15:00:00+00:00,0.00971188023938786,0.010722602842230023
2024-11-11 16:00:00+00:00,0.0,0.016769557491557015
2024-11-11 17:00:00+00:00,0.0,0.012763836371671975
